,encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,cleanses,above90%,boon_out,primary role,secondary_role
4,Cardinal Adina CM,True,True,229.0,yelle.7165,Virtuoso,14941,23.912,98.659,96.938,92.931,72.345,0.0,17.039,0.0,0.0,2.103,155572,156.0366668701172,1,0,87.56567425569177,851.95,dps,
5,Cardinal Adina CM,True,True,229.0,DARKstrider.9245,Scourge,4877,22.421,99.258,92.633,99.027,88.549,8.226,0.0,0.0,67.984,70.044,172346,267.98284912109375,0,8,83.08457711442786,27604.899999999998,boon dps,
6,Cardinal Adina CM,True,True,229.0,Tarasicodissa.7084,Virtuoso,11621,20.837,98.561,91.867,85.655,83.354,0.0,14.374,0.0,0.0,1.026,171112,179.50502014160156,0,1,93.97590361445783,718.7,dps,
7,Cardinal Adina CM,True,True,229.0,GoGo.8725,Virtuoso,13114,20.646,98.561,91.11,86.185,76.217,0.0,21.252,0.0,0.0,1.046,170785,219.29910278320312,0,1,95.69672131147541,1062.6,dps,
8,Cardinal Adina CM,True,True,229.0,Arikashin.2675,Virtuoso,11582,22.263,98.683,96.783,76.556,79.223,0.0,16.114,0.0,0.0,0.0,172770,223.31927490234375,0,0,84.61538461538461,805.7,dps,
9,Cardinal Adina CM,True,True,229.0,Irda.4105,Herald,9110,23.101,97.091,96.783,94.807,86.585,8.234,5.591,88.159,0.057,0.0,149647,177.74302673339844,0,0,64.86486486486487,35977.65000000001,heal,
0,Sabetha the Saboteur,False,True,206.0,Expertus.5746,Berserker,20100,24.007,97.844,98.232,98.007,40.288,0.0,54.245,85.292,0.0,0.0,193407,138.15406799316406,0,7,84.38061041292639,36829.05,heal,
1,Sabetha the Saboteur,False,True,206.0,Cry Me A River.8275,Daredevil,13509,19.84,98.857,88.628,90.738,40.859,0.0,8.252,0.0,0.0,0.0,93851,361.2816162109375,1,16,79.88505747126437,412.6,dps,
2,Sabetha the Saboteur,False,True,206.0,Nopiki.8352,Virtuoso,22641,23.827,98.857,95.889,95.251,43.189,0.0,15.489,0.0,0.0,0.117,157579,123.85228729248047,0,35,78.72983870967742,774.45,boon dps,
3,Sabetha the Saboteur,False,True,206.0,MrCamonkill.6419,Scourge,19913,22.927,98.857,94.654,96.091,57.608,6.301,0.0,0.0,0.0,0.0,103595,133.23977661132812,0,19,74.50271247739602,315.05,dps,
4,Sabetha the Saboteur,False,True,206.0,Sashyca.8172,Scourge,4000,17.278,97.383,85.805,97.3,22.19,9.732,0.0,0.0,75.499,31.72,100856,287.6244201660156,0,49,95.26542324246772,30686.199999999997,dps,
5,Sabetha the Saboteur,False,True,206.0,DARKstrider.9245,Scourge,11703,23.961,98.779,87.586,98.525,97.342,9.231,0.0,0.0,72.548,81.963,80070,142.3756103515625,0,27,94.61077844311377,29480.75,boon dps,
6,Sabetha the Saboteur,False,True,206.0,MonTheR.2460,Chronomancer,16891,22.568,98.045,90.717,98.525,80.449,0.078,17.597,0.0,0.0,0.0,114384,328.8319091796875,1,10,79.62616822429906,883.75,dps,
7,Sabetha the Saboteur,False,True,206.0,Montgomery.1624,Scourge,21355,24.235,98.857,97.992,98.524,95.477,5.366,0.0,0.0,0.0,0.0,104542,123.9296875,0,5,93.62186788154898,268.29999999999995,dps,
8,Sabetha the Saboteur,False,True,206.0,Derok.9834,Firebrand,12465,24.273,98.045,98.018,98.524,97.343,4.133,60.56,85.321,0.0,0.0,105465,128.04005432128906,0,33,72.56410256410257,37363.049999999996,dps,
9,Sabetha the Saboteur,False,True,206.0,DavidBG.6194,Druid,20948,24.386,98.045,98.018,98.525,94.365,1.201,0.0,0.0,0.0,0.0,101077,119.26130676269531,0,9,84.36724565756823,60.050000000000004,heal,
0,Gorseval the Multifarious,False,True,143.0,Expertus.5746,Berserker,18187,23.798,99.281,98.939,95.798,69.037,0.0,58.71,80.312,0.0,0.0,82712,290.5107421875,0,0,94.57142857142857,35060.3,heal,
1,Gorseval the Multifarious,False,True,143.0,Cry Me A River.8275,Daredevil,17240,20.569,99.281,85.891,97.71,66.484,0.0,11.522,0.0,0.0,0.0,82879,271.5943603515625,0,1,95.67307692307692,576.1,dps,
2,Gorseval the Multifarious,False,True,143.0,Nopiki.8352,Virtuoso,18013,20.801,99.281,64.272,87.755,74.794,0.0,6.571,0.0,0.0,0.0,124100,194.57064819335938,0,4,83.33333333333333,328.55,boon dps,
3,Gorseval the Multifarious,False,True,143.0,MrCamonkill.6419,Scourge,15573,21.474,97.213,81.704,93.886,56.726,6.262,0.0,0.0,0.0,0.0,101203,273.6628112792969,0,8,84.24242424242425,313.09999999999997,dps,
4,Gorseval the Multifarious,False,True,143.0,Sashyca.8172,Scourge,4315,21.566,98.361,89.382,99.388,76.564,9.793,0.0,0.0,75.49,59.632,83424,402.8537292480469,0,22,89.76545842217485,30685.649999999998,dps,
5,Gorseval the Multifarious,False,True,143.0,MonTheR.2460,Chronomancer,18397,24.355,99.198,99.087,99.527,77.185,0.06,23.403,0.0,0.0,0.0,140170,220.26300048828125,0,0,53.191489361702125,1173.1499999999999,boon dps,
6,Gorseval the Multifarious,False,True,143.0,DARKstrider.9245,Scourge,12041,24.661,99.323,99.087,99.527,83.714,11.77,0.0,0.0,77.646,72.627,81412,187.02085876464844,0,43,83.6734693877551,31646.899999999998,dps,
7,Gorseval the Multifarious,False,True,143.0,Montgomery.1624,Reaper,17677,24.557,99.281,99.087,94.558,79.349,0.731,0.0,0.0,0.0,0.0,84030,167.4696044921875,0,2,86.92098092643052,36.55,dps,
8,Gorseval the Multifarious,False,True,143.0,Derok.9834,Firebrand,9498,24.41,99.281,99.087,99.527,87.353,6.015,53.105,83.008,0.0,0.0,68880,160.23802185058594,0,0,88.65979381443299,36159.2,dps,
9,Gorseval the Multifarious,False,True,143.0,DavidBG.6194,Druid,19255,24.62,99.198,99.087,99.527,75.165,1.35,0.0,0.0,0.0,0.0,87833,200.09495544433594,0,8,97.1326164874552,67.5,heal,
0,Vale Guardian,False,True,156.0,Sashyca.8172,Scourge,3405,22.289,99.065,76.773,99.806,83.365,9.901,0.0,0.0,80.688,58.982,141674,243.46058654785156,1,8,87.26790450928382,32770.25,heal,
1,Vale Guardian,False,True,156.0,Nopiki.8352,Virtuoso,18706,22.855,97.25,80.519,98.729,77.314,0.0,12.41,0.0,0.0,0.0,158899,155.17816162109375,0,3,86.39240506329114,620.5,dps,
2,Vale Guardian,False,True,156.0,Expertus.5746,Berserker,21144,22.624,97.5,97.803,98.729,68.67,0.0,49.635,73.638,0.0,0.0,141169,184.17105102539062,0,3,76.94610778443113,31936.95,boon dps,
3,Vale Guardian,False,True,156.0,Cry Me A River.8275,Daredevil,18482,22.549,99.065,83.795,99.164,71.641,0.0,13.238,0.0,0.0,0.0,116978,156.7386932373047,0,5,90.20100502512562,661.9,dps,
4,Vale Guardian,False,True,156.0,MrCamonkill.6419,Scourge,13455,21.339,97.117,84.773,94.832,74.873,6.265,0.0,0.0,0.0,0.0,143427,162.2754364013672,0,2,80.4635761589404,313.25,dps,
5,Vale Guardian,False,True,156.0,DARKstrider.9245,Scourge,5076,23.719,99.065,89.889,98.73,96.889,6.763,0.0,0.0,76.912,68.471,112956,160.68536376953125,0,8,83.66336633663366,31102.950000000004,boon dps,
6,Vale Guardian,False,True,156.0,MonTheR.2460,Chronomancer,17567,23.471,99.065,74.964,99.164,72.778,0.048,24.832,0.0,0.0,0.0,158871,194.869140625,2,3,74.68354430379746,1244.0,dps,
7,Vale Guardian,False,True,156.0,Montgomery.1624,Scourge,14500,23.498,98.964,81.949,98.73,93.205,6.526,0.0,0.0,0.0,0.0,138518,178.01614379882812,0,4,91.58878504672897,326.3,dps,
8,Vale Guardian,False,True,156.0,Derok.9834,Firebrand,10954,23.164,99.067,98.987,93.972,75.907,4.796,49.41,80.399,0.0,2.039,126346,180.54713439941406,1,26,65.51724137931035,34869.9,dps,
9,Vale Guardian,False,True,156.0,DavidBG.6194,Druid,16364,23.624,99.167,99.093,99.165,96.889,1.807,0.0,0.0,0.0,0.0,122329,161.60691833496094,0,1,95.23809523809524,90.35,heal,
0,Matthias Gabrel,False,True,202.0,MrCamonkill.6419,Scourge,18959,22.055,99.148,93.47,98.254,90.796,3.42,0.0,0.0,0.0,0.264,180012,265.4761047363281,0,18,73.4006734006734,171.0,heal,
1,Matthias Gabrel,False,True,202.0,Sashyca.8172,Scourge,4531,23.099,99.148,89.448,98.293,98.035,7.529,0.0,0.0,73.281,46.318,116363,260.68524169921875,0,110,82.06018518518519,29688.850000000002,dps,
2,Matthias Gabrel,False,True,202.0,Expertus.5746,Harbinger,20303,24.38,99.148,98.102,98.293,97.605,4.149,18.873,70.802,5.082,5.504,227722,172.0002899169922,0,6,74.3225806451613,31504.700000000004,boon dps,
3,Matthias Gabrel,False,True,202.0,Cry Me A River.8275,Daredevil,11786,22.748,99.148,94.038,98.293,93.866,2.415,35.096,0.0,0.0,17.417,119446,247.3748779296875,0,7,90.17857142857143,1875.5499999999997,dps,
4,Matthias Gabrel,False,True,202.0,Nopiki.8352,Virtuoso,20384,23.438,99.148,72.779,98.293,90.224,0.0,15.472,0.0,0.0,0.0,182502,270.8170471191406,0,26,74.56213511259382,773.6,dps,
5,Matthias Gabrel,False,True,202.0,DARKstrider.9245,Scourge,4643,21.311,90.927,86.995,90.096,79.969,6.701,0.0,0.0,55.134,33.674,129773,210.82020568847656,0,63,78.59477124183006,22388.65,boon dps,
6,Matthias Gabrel,False,True,202.0,ups.9017,Scrapper,1816,15.619,71.329,66.599,62.072,28.277,0.0,4.04,0.0,0.0,0.0,7648,248.39120483398438,0,0,100.0,202.0,dps,
7,Matthias Gabrel,False,True,202.0,Montgomery.1624,Scourge,18890,21.479,99.284,82.499,99.56,65.384,2.946,0.0,0.0,0.727,0.731,155594,245.73841857910156,0,16,80.75221238938053,438.1,dps,
8,Matthias Gabrel,False,True,202.0,MonTheR.2460,Chronomancer,16709,20.853,96.105,81.63,94.467,55.737,0.113,15.731,0.0,0.0,0.0,240897,261.1394958496094,4,6,63.408190224570674,792.1999999999999,dps,
9,Matthias Gabrel,False,True,202.0,Derok.9834,Firebrand,9402,22.077,99.284,99.309,92.311,77.43,4.322,41.935,66.04,0.0,1.267,176915,283.43621826171875,0,0,69.61538461538461,28728.85,heal,
0,Slothasor,False,True,179.0,MrCamonkill.6419,Scourge,11025,12.341,85.016,52.969,70.094,57.106,4.706,0.0,0.0,0.481,1.522,407026,135.89010620117188,4,36,77.87810383747178,427.7,heal,
1,Slothasor,False,True,179.0,Sashyca.8172,Scourge,2795,15.46,85.628,52.58,82.338,79.312,7.054,1.272,2.607,68.815,55.059,192527,159.38681030273438,0,147,94.62809917355372,28985.1,dps,
2,Slothasor,False,True,179.0,Expertus.5746,Berserker,12380,18.2,95.58,70.834,85.126,74.646,0.0,38.04,48.225,0.0,0.0,361333,109.89447784423828,2,24,71.82203389830508,21192.0,boon dps,
